,Sales_ID,name,year,selling_price,km_driven,Region,State_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,Brand
7414,7629,Ford EcoSport,2017,934000,101000,East,Massachusetts,Weymouth,Diesel,Individual,Manual,First Owner,22.7,1498,98.59,205Nm@ 1750-3250rpm,5,N,Ford
7415,7630,Ford Fiesta,2007,210000,110000,East,Vermont,Essex Junction,Diesel,Individual,Manual,First Owner,17.0,1399,68.0,"16.3@ 2,000(kgm@ rpm)",5,N,Ford
7416,7631,Toyota Innova,2014,1050000,136000,East,New Hampshire,Londonderry,Diesel,Individual,Manual,Third Owner,12.9,2494,100.6,200Nm@ 1400-3400rpm,8,N,Toyota
7417,7632,Chevrolet Tavera,2011,650000,250000,East,Maine,South Portland,Diesel,Individual,Manual,Second Owner,14.0,2499,80.0,"19@ 1,800(kgm@ rpm)",7,N,Chevrolet
7418,7633,Chevrolet Cruze,2012,550000,74000,East,Massachusetts,Fitchburg,Diesel,Individual,Manual,Fourth & Above Owner,17.0,1998,163.7,380Nm@ 2000rpm,5,N,Chevrolet
7419,7634,Chevrolet Tavera,2010,285000,265000,East,Maine,Portland,Diesel,Individual,Manual,Fourth & Above Owner,14.0,2499,80.0,"19@ 1,800(kgm@ rpm)",9,N,Chevrolet
7420,7635,Honda Jazz,2015,700000,22700,West,Utah,Murray,Petrol,Individual,Manual,First Owner,18.0,1199,88.7,110Nm@ 4800rpm,5,N,Honda
7421,7636,Hyundai Grand,2016,525000,45000,West,Utah,Murray,Petrol,Individual,Manual,First Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,N,Hyundai
7422,7637,Maruti Eeco,2011,250000,36000,West,Utah,Ogden,Petrol,Individual,Manual,Second Owner,15.3,1196,73.0,101Nm@ 3000rpm,5,N,Maruti
7423,7638,Maruti Swift,2015,575000,57000,West,Utah,Ogden,Diesel,Individual,Manual,Second Owner,26.5,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
7424,7639,Tata Tiago,2018,540000,33000,West,Utah,Murray,Diesel,Individual,Manual,First Owner,27.2,1047,69.0,140Nm@ 1800-3000rpm,5,N,Tata
7425,7640,Maruti Ertiga,2012,560000,59000,West,Utah,Ogden,Petrol,Individual,Manual,First Owner,16.0,1373,93.7,130Nm@ 4000rpm,7,N,Maruti
7426,7641,Volkswagen Vento,2012,380000,200000,West,Utah,Ogden,Diesel,Individual,Manual,First Owner,20.5,1598,103.6,250Nm@ 1500-2500rpm,5,N,Volkswagen
7427,7642,Ford Figo,2011,240000,80000,West,Utah,Orem,Petrol,Individual,Manual,Second Owner,15.0,1196,70.0,102Nm@ 4000rpm,5,N,Ford
7428,7643,Chevrolet Spark,2012,300000,70000,East,Maryland,Dundalk,LPG,Individual,Manual,First Owner,18.479999999999997,995,60.2,90.3Nm@ 4200rpm,5,N,Chevrolet
7429,7644,Datsun RediGO,2018,280000,50000,East,Maryland,Dundalk,Petrol,Individual,Manual,First Owner,22.0,799,53.64,72Nm@ 4386rpm,5,N,Datsun
7430,7645,Maruti Ritz,2011,350000,118000,East,Maryland,Dundalk,Diesel,Individual,Manual,Second Owner,21.0,1248,73.9,113Nm@ 4500rpm,5,N,Maruti
7431,7646,Tata Indica,2014,110000,250000,East,Maryland,Odenton,Diesel,Individual,Manual,Second Owner,19.0,1405,70.0,135.4Nm@ 2500rpm,5,N,Tata
7432,7647,Tata Nexon,2018,980000,20000,East,Maryland,Dundalk,Diesel,Individual,Manual,First Owner,21.0,1497,108.5,260Nm@ 1500-2750rpm,5,N,Tata
7433,7648,Tata Nexon,2018,969999,21871,East,New Jersey,Dumont,Diesel,Individual,Manual,First Owner,21.0,1497,108.5,260Nm@ 1500-2750rpm,5,N,Tata
7434,7649,Mahindra KUV,2016,357000,120000,Central,Texas,Sulphur Springs,Diesel,Individual,Manual,First Owner,25.3,1198,77.0,190Nm@ 1750-2250rpm,6,N,Mahindra
7435,7650,Tata Indica,2014,280000,100000,West,Washington,Walla Walla,Diesel,Individual,Manual,First Owner,19.0,1405,70.0,135.4Nm@ 2500rpm,5,N,Tata
7436,7651,Mahindra Bolero,2012,430000,50000,West,Washington,Walla Walla,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,195Nm@ 1400-2200rpm,7,N,Mahindra
7437,7653,Maruti Alto,2015,250000,70000,West,Washington,Walla Walla,Petrol,Individual,Manual,First Owner,22.7,796,47.3,69Nm@ 3500rpm,5,N,Maruti
7438,7654,Chevrolet Enjoy,2016,525000,80000,West,Washington,Wenatchee,Diesel,Individual,Manual,First Owner,18.0,1248,73.74,172.5Nm@ 1750rpm,8,N,Chevrolet
7439,7655,Tata Tiago,2018,500000,25000,West,Washington,Wenatchee,Petrol,Individual,Manual,First Owner,23.8,1199,84.0,114Nm@ 3500rpm,5,N,Tata
7440,7656,Mahindra Scorpio,2019,1000000,60000,West,Washington,Walla Walla,Diesel,Individual,Manual,First Owner,16.3,2179,120.0,280Nm@ 1800-2800rpm,7,N,Mahindra
7441,7657,Maruti Alto,2017,316000,25000,Central,Texas,Sulphur Springs,Petrol,Individual,Manual,First Owner,24.0,796,47.3,69Nm@ 3500rpm,5,N,Maruti
7442,7658,Maruti Alto,2018,350000,50000,West,Washington,Wenatchee,Petrol,Individual,Manual,First Owner,24.0,796,47.3,69Nm@ 3500rpm,5,N,Maruti
7443,7659,Tata Nexon,2018,950000,14000,West,Washington,Wenatchee,Diesel,Individual,Manual,First Owner,21.0,1497,108.5,260Nm@ 1500-2750rpm,5,N,Tata
7444,7660,Maruti 800,2005,45000,55425,West,Washington,Wenatchee,Petrol,Individual,Manual,Second Owner,16.0,796,37.0,59Nm@ 2500rpm,4,N,Maruti
7445,7661,Mahindra Bolero,2013,475000,76000,West,Washington,Wenatchee,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,195Nm@ 1400-2200rpm,7,N,Mahindra
7446,7662,Toyota Fortuner,2020,3200000,3000,Central,Texas,Sulphur Springs,Diesel,Individual,Automatic,First Owner,15.0,2755,174.5,450Nm@ 1600-2400rpm,7,N,Toyota
7447,7663,Mahindra TUV,2016,600000,139000,West,Washington,Wenatchee,Diesel,Individual,Manual,First Owner,18.4,1493,100.0,240Nm@ 1600-2800rpm,7,N,Mahindra
7448,7664,Volkswagen Vento,2014,430000,100000,Central,Michigan,Warren,Petrol,Individual,Manual,First Owner,15.0,1598,103.2,153Nm@ 3800rpm,5,N,Volkswagen
7449,7665,Hyundai Creta,2015,965000,60000,Central,Michigan,Warren,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
7450,7666,Skoda Rapid,2013,395000,35000,Central,Michigan,Warren,Petrol,Individual,Automatic,Second Owner,14.0,1598,103.5,153Nm@ 3800rpm,5,N,Skoda
7451,7667,Tata Sumo,2008,150000,120000,Central,Michigan,Warren,Diesel,Individual,Manual,First Owner,12.0,1948,68.0,"115@ 2,500(kgm@ rpm)",9,N,Tata
7452,7668,Maruti Ertiga,2013,700000,37659,Central,Michigan,Warren,Diesel,Individual,Manual,First Owner,20.7,1248,88.8,200Nm@ 1750rpm,7,N,Maruti
7453,7669,Maruti Ritz,2012,250000,89000,East,Pennsylvania,Sharon,Diesel,Individual,Manual,Second Owner,23.0,1248,73.94,190Nm@ 2000rpm,5,N,Maruti
7454,7670,Maruti Ertiga,2013,680000,37500,East,Pennsylvania,Sharon,Diesel,Individual,Manual,Second Owner,20.7,1248,88.8,200Nm@ 1750rpm,7,N,Maruti
7455,7671,Tata Tiago,2018,500000,5000,Central,Michigan,Westland,Petrol,Individual,Automatic,First Owner,23.8,1199,84.0,114Nm@ 3500rpm,5,N,Tata
7456,7672,Hyundai Grand,2013,420000,21000,Central,Michigan,Troy,Petrol,Individual,Manual,First Owner,18.0,1197,81.86,113.75nm@ 4000rpm,5,N,Hyundai
7457,7673,Maruti Alto,2017,290000,10000,Central,Michigan,Taylor,Petrol,Individual,Manual,Second Owner,23.9,998,67.05,90Nm@ 3500rpm,5,N,Maruti
7458,7674,Maruti Swift,2017,750000,30000,Central,Michigan,Westland,Diesel,Individual,Manual,First Owner,28.0,1248,74.02,190Nm@ 2000rpm,5,N,Maruti
7459,7675,Maruti Eeco,2015,300000,19800,Central,Michigan,Westland,Petrol,Individual,Manual,First Owner,15.3,1196,73.0,101Nm@ 3000rpm,7,N,Maruti
7460,7676,Maruti Ritz,2011,250000,90000,Central,Minnesota,Apple Valley,Diesel,Individual,Manual,Third Owner,21.0,1248,73.9,113Nm@ 4500rpm,5,N,Maruti
7461,7677,Honda Brio,2014,335000,33033,Central,Minnesota,Apple Valley,Petrol,Dealer,Manual,First Owner,19.0,1198,86.8,109Nm@ 4500rpm,5,N,Honda
7462,7678,Hyundai Grand,2015,465000,63063,Central,Minnesota,Apple Valley,Petrol,Dealer,Automatic,First Owner,18.0,1197,82.0,114Nm@ 4000rpm,5,N,Hyundai
7463,7679,Maruti Wagon,2007,100000,70000,Central,Minnesota,Apple Valley,Petrol,Individual,Manual,Second Owner,18.0,1061,67.0,84Nm@ 3500rpm,5,N,Maruti
7464,7680,Maruti Wagon,2007,100000,80000,Central,Michigan,Wyoming,Petrol,Individual,Manual,Second Owner,17.0,1061,64.0,"8.6@ 3,500(kgm@ rpm)",5,N,Maruti
7465,7681,Maruti Ertiga,2013,550000,120000,Central,Minnesota,Apple Valley,Diesel,Individual,Manual,Third Owner,20.7,1248,88.76,200Nm@ 1750rpm,7,N,Maruti
7466,7682,Maruti Swift,2012,341000,120000,Central,Michigan,Wyoming,Diesel,Individual,Manual,First Owner,19.0,1248,73.9,190Nm@ 2000rpm,5,N,Maruti
7467,7683,Hyundai Grand,2017,600000,50000,Central,Michigan,Troy,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5,N,Hyundai
7468,7684,Honda City,2014,650000,167000,East,Pennsylvania,Sharon,Diesel,Individual,Manual,First Owner,25.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
7469,7685,Chevrolet Spark,2008,75527,80000,East,Pennsylvania,Sharon,Petrol,Individual,Manual,First Owner,16.0,995,63.0,90.3Nm@ 4200rpm,5,N,Chevrolet
7470,7686,Tata Indigo,2014,215000,100000,East,Pennsylvania,Sharon,Diesel,Individual,Manual,Second Owner,25.0,1396,69.01,140Nm@ 1800-3000rpm,5,N,Tata
7471,7687,Maruti Ciaz,2017,650000,60000,East,Pennsylvania,Sharon,Diesel,Individual,Manual,First Owner,28.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
7472,7688,Renault Captur,2017,900000,50000,Central,Michigan,Troy,Diesel,Individual,Manual,First Owner,20.3,1461,108.45,240Nm@ 1750rpm,5,N,Renault
7473,7689,Hyundai i20,2014,500000,17000,Central,Michigan,Warren,Petrol,Individual,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
7474,7690,Maruti Baleno,2017,550000,46000,Central,Michigan,Taylor,Petrol,Individual,Manual,First Owner,21.0,1197,83.1,115Nm@ 4000rpm,5,N,Maruti
7475,7691,Maruti Swift,2015,475000,60000,Central,Michigan,Waterford,Diesel,Individual,Manual,First Owner,25.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
7476,7692,Maruti Wagon,2006,65000,198000,Central,Iowa,Dubuque,Petrol,Individual,Manual,Second Owner,18.0,998,67.1,90Nm@ 3500rpm,5,N,Maruti
7477,7693,Hyundai Xcent,2015,425000,60000,Central,Iowa,Dubuque,Diesel,Individual,Manual,First Owner,24.0,1120,71.0,180.4Nm@ 1750-2500rpm,5,N,Hyundai
7478,7694,Toyota Corolla,2012,476999,90000,Central,Iowa,Dubuque,Diesel,Individual,Manual,Fourth & Above Owner,21.4,1364,87.2,205Nm@ 1800-2800rpm,5,N,Toyota
7479,7695,Chevrolet Spark,2011,150000,40000,Central,Iowa,Dubuque,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,90.3Nm@ 4200rpm,5,N,Chevrolet
7480,7696,Maruti Alto,2011,225000,90000,Central,Iowa,Dubuque,Petrol,Individual,Manual,First Owner,19.0,796,46.3,62Nm@ 3000rpm,5,N,Maruti
7481,7697,Maruti Alto,2010,190000,80000,South,Florida,Pembroke Pines,Petrol,Individual,Manual,First Owner,19.0,796,46.3,62Nm@ 3000rpm,5,N,Maruti
7482,7698,Maruti Alto,2003,100000,164000,South,Florida,Pembroke Pines,Petrol,Individual,Manual,Third Owner,19.0,796,46.3,62Nm@ 3000rpm,5,N,Maruti
7483,7699,Mahindra Bolero,2011,400000,70000,South,Florida,Pembroke Pines,Diesel,Individual,Manual,Second Owner,13.0,2523,63.0,180 Nm at 1440-1500rpm,7,N,Mahindra
7484,7700,Audi Q5,2018,3975000,31800,South,Florida,Pembroke Pines,Diesel,Dealer,Automatic,First Owner,17.0,1968,188.0,400nm@ 1750-3000rpm,5,N,Audi
7485,7701,Honda CR-V,2016,1350000,74000,South,Florida,Pembroke Pines,Petrol,Dealer,Automatic,First Owner,13.0,1997,153.86,190Nm@ 4300rpm,5,N,Honda
7486,7702,Lexus ES,2019,5150000,20000,South,Florida,Panama City,Petrol,Dealer,Automatic,First Owner,22.3,2487,214.56,202Nm@ 3600-5200rpm,5,N,Lexus
7487,7703,Jaguar XF,2017,3200000,45000,South,Florida,Pembroke Pines,Diesel,Dealer,Automatic,First Owner,19.3,1999,177.0,430Nm@ 1750-2500rpm,5,N,Jaguar
7488,7704,Jeep Wrangler,2017,4100000,17000,South,Florida,Pembroke Pines,Petrol,Individual,Automatic,First Owner,9.0,3604,280.0,347Nm@ 4300rpm,5,N,Jeep
7489,7705,Mahindra Thar,2018,900000,12000,South,Florida,Panama City,Diesel,Dealer,Manual,First Owner,16.5,2498,105.0,247Nm@ 1800-2000rpm,6,N,Mahindra
7490,7706,Toyota Camry,2016,2000000,68089,West,Montana,Butte,Petrol,Trustmark Dealer,Automatic,First Owner,19.1,2494,157.7,213Nm@ 4500rpm,5,N,Toyota
7491,7707,Honda Jazz,2016,550000,56494,West,Montana,Bozeman,Petrol,Trustmark Dealer,Manual,First Owner,18.0,1199,88.7,110Nm@ 4800rpm,5,N,Honda
7492,7708,Toyota Innova,2013,750000,79328,West,Montana,Billings,Diesel,Trustmark Dealer,Manual,Second Owner,12.9,2494,100.6,200Nm@ 1200-3600rpm,7,N,Toyota
7493,7709,Honda Amaze,2019,779000,7032,West,Montana,Billings,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,110Nm@ 4800rpm,5,N,Honda
7494,7710,BMW 5,2018,4000000,10000,West,Montana,Butte,Diesel,Dealer,Automatic,First Owner,22.4,1995,187.74,400Nm@ 1750-2500rpm,5,N,BMW
7495,7711,Mercedes-Benz E-Class,2019,5200000,17000,West,Montana,Bozeman,Petrol,Dealer,Automatic,First Owner,15.0,1991,194.4,300Nm@ 1600-4000rpm,5,N,Mercedes-Benz
7496,7712,Land Rover,2019,4500000,21000,West,Montana,Bozeman,Diesel,Dealer,Automatic,First Owner,12.8,1999,148.31,382nm@ 1750-2250rpm,7,N,Land
7497,7713,Tata Hexa,2017,969999,26500,West,Montana,Bozeman,Diesel,Dealer,Manual,First Owner,17.0,2179,147.94,320Nm@ 1500-3000rpm,7,N,Tata
7498,7714,Mercedes-Benz S-Class,2017,6000000,37000,West,Montana,Butte,Diesel,Dealer,Automatic,First Owner,13.0,2987,254.79,620Nm@ 1600-2400rpm,5,N,Mercedes-Benz
7499,7715,Hyundai Grand,2016,475000,45629,West,Montana,Butte,Petrol,Trustmark Dealer,Automatic,First Owner,18.0,1197,81.86,113.75nm@ 4000rpm,5,N,Hyundai
7500,7716,Hyundai Venue,2019,1125000,3500,West,Montana,Bozeman,Petrol,Dealer,Automatic,First Owner,18.1,998,118.35,171.6Nm@ 1500-4000rpm,5,N,Hyundai
7501,7717,Honda CR-V,2017,1650000,52000,West,Montana,Bozeman,Petrol,Dealer,Automatic,First Owner,12.0,2354,187.4,226Nm@ 4400rpm,5,N,Honda
7502,7718,Mahindra Bolero,2019,740000,35000,West,California,La Quinta,Diesel,Individual,Manual,First Owner,16.0,1493,70.0,195Nm@ 1400-2200rpm,7,N,Mahindra
7503,7719,Mahindra KUV,2018,400000,15000,Central,Texas,Kingsville,Petrol,Individual,Manual,First Owner,18.1,1198,82.0,115Nm@ 3500-3600rpm,6,N,Mahindra
7504,7720,Maruti Wagon,2018,430000,14000,Central,Texas,Kingsville,Petrol,Individual,Manual,First Owner,20.5,998,67.04,90Nm@ 3500rpm,5,N,Maruti
7505,7721,Mahindra XUV300,2019,1132000,20000,Central,Texas,Kingsville,Petrol,Individual,Manual,First Owner,17.0,1197,110.0,200Nm@ 2000-3500rpm,5,N,Mahindra
7506,7722,Maruti Wagon,2017,352000,68850,Central,Texas,Kingsville,Petrol,Dealer,Manual,First Owner,18.0,998,67.1,90Nm@ 3500rpm,5,N,Maruti
7507,7723,Tata Tiago,2016,252999,45775,West,California,La Quinta,Petrol,Dealer,Manual,First Owner,23.8,1199,84.0,114Nm@ 3500rpm,5,N,Tata
7508,7724,Chevrolet Spark,2012,80000,70000,West,California,La Quinta,Petrol,Individual,Manual,Second Owner,16.0,995,62.1,90.3Nm@ 4200rpm,5,N,Chevrolet
7509,7725,Maruti Wagon,2015,313000,68203,Central,Minnesota,Hopkins,Petrol,Dealer,Manual,First Owner,21.7,998,67.05,90Nm@ 3500rpm,5,N,Maruti
7510,7726,Hyundai Grand,2014,380000,30000,Central,Minnesota,Hopkins,Petrol,Individual,Manual,Second Owner,18.0,1197,81.86,113.75Nm@ 4000rpm,5,N,Hyundai
7511,7727,Renault KWID,2018,350000,25000,Central,Minnesota,Hopkins,Petrol,Individual,Manual,First Owner,25.1,799,53.3,72Nm@ 4386rpm,5,N,Renault
7512,7728,Renault Duster,2016,600000,90000,West,California,La Quinta,Diesel,Individual,Manual,Second Owner,19.8,1461,83.8,200Nm@ 1750rpm,5,N,Renault
7513,7729,Tata Manza,2011,88000,97343,West,California,La Quinta,Diesel,Dealer,Manual,First Owner,18.0,1248,90.0,200Nm@ 1750-3000rpm,5,N,Tata
7514,7730,Maruti Omni,2008,160000,70000,Central,Texas,Kingsville,Petrol,Individual,Manual,Fourth & Above Owner,19.0,796,35.0,6.1kgm@ 3000rpm,8,N,Maruti
7515,7732,Hyundai i10,2014,290000,31000,West,Utah,Lehi,Petrol,Individual,Manual,First Owner,20.3,1197,78.9,111.8Nm@ 4000rpm,5,N,Hyundai
7516,7733,Mahindra Scorpio,2014,650000,70000,West,Utah,Layton,Diesel,Individual,Manual,First Owner,15.0,2179,120.0,280Nm@ 1800-2800rpm,7,N,Mahindra
7517,7734,Maruti Eeco,2015,380000,20000,West,Utah,Lehi,CNG,Individual,Manual,First Owner,30.716,1196,61.7,85Nm@ 3000rpm,5,N,Maruti
7518,7735,Hyundai EON,2014,180000,62000,West,Utah,Logan,Petrol,Individual,Manual,First Owner,21.0,814,55.2,74.5Nm@ 4000rpm,5,N,Hyundai
7519,7736,Maruti 800,2008,75000,29000,West,Utah,Logan,Petrol,Individual,Manual,First Owner,16.0,796,37.0,59Nm@ 2500rpm,4,N,Maruti
7520,7737,Tata Safari,2012,132000,82507,West,Utah,Lehi,Diesel,Dealer,Manual,First Owner,13.9,2179,138.03,320Nm@ 1700-2700rpm,7,N,Tata
7521,7738,Chevrolet Beat,2010,110000,60000,West,Utah,Lehi,Petrol,Individual,Manual,Second Owner,18.0,1199,79.4,108Nm@ 4400rpm,5,N,Chevrolet
7522,7739,Maruti Alto,2018,390000,10000,West,Utah,Lehi,Petrol,Individual,Manual,First Owner,23.9,998,67.05,90Nm@ 3500rpm,5,N,Maruti
7523,7740,Hyundai i20,2015,550000,70000,West,Utah,Lehi,Petrol,Individual,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
7524,7742,Maruti 800,2008,70000,59400,West,Arizona,Prescott,Petrol,Individual,Manual,Fourth & Above Owner,16.0,796,37.0,59Nm@ 2500rpm,4,N,Maruti
7525,7743,Hyundai EON,2013,275000,20000,West,Arizona,Prescott,Petrol,Individual,Manual,First Owner,21.0,814,55.2,74.5Nm@ 4000rpm,5,N,Hyundai
7526,7744,Maruti SX4,2009,250000,125876,West,Arizona,Prescott Valley,Petrol,Individual,Manual,Second Owner,15.0,1586,104.68,"145@ 4,100(kgm@ rpm)",5,N,Maruti
7527,7745,Jeep Compass,2019,2100000,5000,West,Arizona,Prescott Valley,Petrol,Individual,Automatic,First Owner,16.0,1368,160.77,250Nm@ 1750-2500rpm,5,N,Jeep
7528,7746,Tata Sumo,2011,250000,90000,West,Arizona,Prescott,Diesel,Individual,Manual,Second Owner,13.5,2179,118.35,250Nm@ 1500-3000rpm,7,N,Tata
7529,7747,Isuzu D-Max,2017,1250000,56800,West,Arizona,Prescott,Diesel,Individual,Manual,First Owner,12.0,2499,134.0,320Nm@ 1800-2800rpm,5,N,Isuzu
7530,7748,Audi A4,2014,1500000,60000,West,Arizona,Prescott Valley,Diesel,Individual,Automatic,First Owner,16.5,1968,147.51,320Nm@ 1750-2500rpm,5,N,Audi
7531,7749,Toyota Innova,2011,800000,60000,West,Arizona,Prescott Valley,Diesel,Individual,Manual,First Owner,12.0,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7,N,Toyota
7532,7750,Toyota Fortuner,2014,1380000,150000,West,Arizona,Prescott,Diesel,Individual,Manual,First Owner,13.0,2982,168.5,343Nm@ 1400-3400rpm,7,N,Toyota
7533,7751,Maruti Celerio,2014,325000,65204,West,Utah,American Fork,Petrol,Trustmark Dealer,Automatic,First Owner,23.0,998,67.04,90Nm@ 3500rpm,5,N,Maruti
7534,7752,Hyundai Venue,2019,1150000,2286,West,Utah,American Fork,Petrol,Trustmark Dealer,Automatic,First Owner,18.1,998,118.35,171.6Nm@ 1500-4000rpm,5,N,Hyundai
7535,7753,Maruti Swift,2018,655000,15732,Central,Texas,Wylie,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7536,7754,Mahindra Thar,2019,890000,13000,Central,Texas,Wylie,Diesel,Dealer,Manual,First Owner,18.0,2523,63.0,182.5Nm@ 1500-1800rpm,7,N,Mahindra
7537,7755,Maruti Ignis,2018,525000,33000,West,Utah,American Fork,Petrol,Dealer,Manual,First Owner,20.8,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7538,7756,Hyundai i10,2014,300000,100000,West,Utah,American Fork,Petrol,Individual,Manual,First Owner,19.8,1086,68.05,99.04Nm@ 4500rpm,5,N,Hyundai
7539,7757,BMW 3,2017,2950000,39000,West,Utah,American Fork,Diesel,Dealer,Automatic,First Owner,19.5,1995,187.74,380Nm@ 1750-2750rpm,5,N,BMW
7540,7758,BMW 5,2019,5200000,10000,West,Utah,American Fork,Diesel,Dealer,Automatic,First Owner,18.1,1995,190.0,400Nm@ 1750-2500rpm,5,N,BMW
7541,7759,Honda City,2018,925000,28900,Central,Minnesota,Roseville,Petrol,Dealer,Manual,First Owner,17.0,1497,117.3,145Nm@ 4600rpm,5,N,Honda
7542,7760,Honda City,2017,675000,49523,Central,Minnesota,Roseville,Petrol,Dealer,Manual,First Owner,17.0,1497,118.0,146Nm at 4800 rpm,5,N,Honda
7543,7761,Maruti Vitara,2018,745000,48000,Central,Minnesota,Saint Cloud,Diesel,Dealer,Manual,First Owner,24.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
7544,7762,Maruti Vitara,2018,835000,17000,Central,Minnesota,Saint Cloud,Diesel,Dealer,Manual,First Owner,24.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
7545,7763,Volkswagen Polo,2019,695000,36800,Central,Minnesota,Saint Cloud,Diesel,Dealer,Manual,First Owner,20.1,1498,88.0,230Nm@ 1500-2500rpm,5,N,Volkswagen
7546,7764,Maruti Vitara,2018,725000,36521,Central,Minnesota,Saint Cloud,Diesel,Dealer,Manual,First Owner,24.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
7547,7765,Maruti Swift,2017,620000,90000,Central,Minnesota,Saint Cloud,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7548,7766,Maruti Zen,1998,58000,80000,Central,Texas,Texarkana,Petrol,Individual,Manual,Third Owner,17.0,993,60.0,78Nm@ 4500rpm,5,N,Maruti
7549,7767,Nissan Sunny,2014,335000,71000,Central,Texas,Texarkana,Diesel,Dealer,Manual,First Owner,21.6,1461,84.8,200Nm@ 2000rpm,5,N,Nissan
7550,7768,Mahindra XUV500,2011,475000,108000,Central,Texas,Texarkana,Diesel,Dealer,Manual,First Owner,16.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,Mahindra
7551,7769,Renault Duster,2015,484999,75000,Central,Texas,Texas City,Diesel,Dealer,Manual,First Owner,19.8,1461,83.8,200Nm@ 1750rpm,5,N,Renault
7552,7770,Maruti Ciaz,2015,610000,33000,Central,Texas,Texarkana,Petrol,Individual,Manual,First Owner,20.7,1373,91.1,130Nm@ 4000rpm,5,N,Maruti
7553,7771,Hyundai Creta,2015,1000000,50000,Central,Texas,Texas City,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
7554,7772,Renault KWID,2019,300000,35000,Central,Texas,Texas City,Petrol,Individual,Manual,First Owner,23.0,999,67.0,91Nm@ 4250rpm,5,N,Renault
7555,7773,Hyundai Creta,2018,1405000,15000,Central,Texas,Texas City,Petrol,Individual,Manual,First Owner,15.0,1591,121.3,151Nm@ 4850rpm,5,N,Hyundai
7556,7774,Maruti Ciaz,2018,650000,22000,Central,Texas,Texas City,Petrol,Individual,Manual,Second Owner,21.5,1462,103.25,138Nm@ 4400rpm,5,N,Maruti
7557,7775,Hyundai Creta,2015,850000,108000,Central,Texas,Texas City,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
7558,7776,Audi Q5,2014,1850000,76131,Central,Texas,Texarkana,Diesel,Individual,Automatic,First Owner,13.2,2967,241.4,580Nm@ 1400-3250rpm,5,N,Audi
7559,7777,Hyundai i10,2012,267000,40000,Central,Texas,Texarkana,Petrol,Individual,Manual,First Owner,20.3,1197,78.9,111.7Nm@ 4000rpm,5,N,Hyundai
7560,7778,Hyundai EON,2013,215000,47000,East,Massachusetts,Sandwich,Petrol,Individual,Manual,Second Owner,21.0,814,55.2,74.5Nm@ 4000rpm,5,N,Hyundai
7561,7779,Tata Hexa,2017,1282000,45000,East,Massachusetts,Natick,Diesel,Individual,Manual,First Owner,17.0,2179,153.86,400Nm@ 1750-2500rpm,7,N,Tata
7562,7780,Maruti Alto,2017,282000,15000,East,Connecticut,New London,Petrol,Individual,Manual,First Owner,24.0,796,47.3,69Nm@ 3500rpm,5,N,Maruti
7563,7781,Toyota Innova,2012,610000,90000,East,New Jersey,Fort Lee,Diesel,Individual,Manual,First Owner,12.0,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8,N,Toyota
